K,Sample_Name,State,state_abbr,index,population_label,Longitude,Latitude,cluster,ancestry
7,Quercus_309,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_2,1e-5
7,Quercus_309,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_3,0.99994
7,Quercus_309,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_4,1e-5
7,Quercus_309,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_5,1e-5
7,Quercus_309,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_6,1e-5
7,Quercus_309,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_7,1e-5
7,Quercus_310,Georgia,GA,13,13-Screven (GA),-81.79,32.66,cluster_1,1e-5
7,Quercus_310,Georgia,GA,13,13-Screven (GA),-81.79,32.66,cluster_2,1e-5
7,Quercus_310,Georgia,GA,13,13-Screven (GA),-81.79,32.66,cluster_3,0.096175
7,Quercus_310,Georgia,GA,13,13-Screven (GA),-81.79,32.66,cluster_4,0.903775
7,Quercus_310,Georgia,GA,13,13-Screven (GA),-81.79,32.66,cluster_5,1e-5
7,Quercus_310,Georgia,GA,13,13-Screven (GA),-81.79,32.66,cluster_6,1e-5
7,Quercus_310,Georgia,GA,13,13-Screven (GA),-81.79,32.66,cluster_7,1e-5
7,Quercus_311,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,1e-5
7,Quercus_311,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,1e-5
7,Quercus_311,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_3,0.99994
7,Quercus_311,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_4,1e-5
7,Quercus_311,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_5,1e-5
7,Quercus_311,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_6,1e-5
7,Quercus_311,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_7,1e-5
7,Quercus_312,Georgia,GA,11,11-Early (GA),-84.95,31.47,cluster_1,0.014325
7,Quercus_312,Georgia,GA,11,11-Early (GA),-84.95,31.47,cluster_2,0.042633
7,Quercus_312,Georgia,GA,11,11-Early (GA),-84.95,31.47,cluster_3,0.758624
7,Quercus_312,Georgia,GA,11,11-Early (GA),-84.95,31.47,cluster_4,0.006139
7,Quercus_312,Georgia,GA,11,11-Early (GA),-84.95,31.47,cluster_5,0.15916
7,Quercus_312,Georgia,GA,11,11-Early (GA),-84.95,31.47,cluster_6,0.019108
7,Quercus_312,Georgia,GA,11,11-Early (GA),-84.95,31.47,cluster_7,1e-5
7,Quercus_313,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_1,1e-5
7,Quercus_313,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_2,1e-5
7,Quercus_313,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_3,0.999939
7,Quercus_313,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_4,1.1e-5
7,Quercus_313,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_5,1e-5
7,Quercus_313,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_6,1e-5
7,Quercus_313,Florida,FL,09,09-Okaloosa (FL),-86.4,30.54,cluster_7,1e-5
7,Quercus_314,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_1,1e-5
7,Quercus_314,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_2,1e-5
7,Quercus_314,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_3,0.99994
7,Quercus_314,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_4,1e-5
7,Quercus_314,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_5,1e-5
7,Quercus_314,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_6,1e-5
7,Quercus_314,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_7,1e-5
7,Quercus_315,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_1,1e-5
7,Quercus_315,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_2,1e-5
7,Quercus_315,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_3,0.99994
7,Quercus_315,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_4,1e-5
7,Quercus_315,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_5,1e-5
7,Quercus_315,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_6,1e-5
7,Quercus_315,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_7,1e-5
7,Quercus_316,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,1e-5
7,Quercus_316,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,1e-5
7,Quercus_316,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_3,0.99994
7,Quercus_316,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_4,1e-5
7,Quercus_316,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_5,1e-5
7,Quercus_316,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_6,1e-5
7,Quercus_316,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_7,1e-5
7,Quercus_317,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,1e-5
7,Quercus_317,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,1e-5
7,Quercus_317,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_3,0.999939
7,Quercus_317,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_4,1.1e-5
7,Quercus_317,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_5,1e-5
7,Quercus_317,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_6,1e-5
7,Quercus_317,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_7,1e-5
7,Quercus_318,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,1e-5
7,Quercus_318,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,1e-5
7,Quercus_318,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_3,0.99994
7,Quercus_318,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_4,1e-5
7,Quercus_318,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_5,1e-5
7,Quercus_318,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_6,1e-5
7,Quercus_318,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_7,1e-5
7,Quercus_319,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_1,1e-5
7,Quercus_319,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_2,1e-5
7,Quercus_319,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_3,0.99994
7,Quercus_319,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_4,1e-5
7,Quercus_319,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_5,1e-5
7,Quercus_319,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_6,1e-5
7,Quercus_319,Florida,FL,09,09-Okaloosa (FL),-86.49,30.55,cluster_7,1e-5
7,Quercus_320,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,1e-5
7,Quercus_320,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,1e-5
7,Quercus_320,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_3,0.99994
7,Quercus_320,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_4,1e-5
7,Quercus_320,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_5,1e-5
7,Quercus_320,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_6,1e-5
7,Quercus_320,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_7,1e-5
7,Quercus_321,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,1e-5
7,Quercus_321,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,1e-5
7,Quercus_321,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_3,0.99994
7,Quercus_321,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_4,1e-5
7,Quercus_321,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_5,1e-5
7,Quercus_321,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_6,1e-5
7,Quercus_321,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_7,1e-5
7,Quercus_322,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,1e-5
7,Quercus_322,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,1e-5
7,Quercus_322,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_3,0.99994
7,Quercus_322,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_4,1e-5
7,Quercus_322,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_5,1e-5
7,Quercus_322,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_6,1e-5
7,Quercus_322,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_7,1e-5
7,Quercus_323,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,1e-5
7,Quercus_323,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,1e-5
7,Quercus_323,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_3,0.99994
7,Quercus_323,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_4,1e-5
7,Quercus_323,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_5,1e-5
7,Quercus_323,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_6,1e-5
7,Quercus_323,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_7,1e-5
7,Quercus_324,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_1,1e-5
7,Quercus_324,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_2,1e-5
7,Quercus_324,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_3,0.99994
7,Quercus_324,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_4,1e-5
7,Quercus_324,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_5,1e-5
7,Quercus_324,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_6,1e-5
7,Quercus_324,Alabama,AL,07,07-Sumter (AL),-88.03,32.51,cluster_7,1e-5
7,Quercus_325,Georgia,GA,12,12-Chattahoochee (GA),-84.77,32.4,cluster_1,0.129697
7,Quercus_325,Georgia,GA,12,12-Chattahoochee (GA),-84.77,32.4,cluster_2,1e-5
7,Quercus_325,Georgia,GA,12,12-Chattahoochee (GA),-84.77,32.4,cluster_3,0.404221
7,Quercus_325,Georgia,GA,12,12-Chattahoochee (GA),-84.77,32.4,cluster_4,0.303496
7,Quercus_325,Georgia,GA,12,12-Chattahoochee (GA),-84.77,32.4,cluster_5,0.162557
7,Quercus_325,Georgia,GA,12,12-Chattahoochee (GA),-84.77,32.4,cluster_6,1e-5
7,Quercus_325,Georgia,GA,12,12-Chattahoochee (GA),-84.77,32.4,cluster_7,1e-5
7,Quercus_326,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_1,1e-5
7,Quercus_326,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_2,1e-5
7,Quercus_326,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_3,0.99994
7,Quercus_326,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_4,1e-5
7,Quercus_326,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_5,1e-5
7,Quercus_326,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_6,1e-5
7,Quercus_326,Alabama,AL,08,08-Tuscaloosa (AL),-87.5,33.05,cluster_7,1e-5
7,Quercus_327,Alabama,AL,10,10-Pike (AL),-85.9,31.79,cluster_1,1e-5
7,Quercus_327,Alabama,AL,10,10-Pike (AL),-85.9,31.79,cluster_2,1e-5
7,Quercus_327,Alabama,AL,10,10-Pike (AL),-85.9,31.79,cluster_3,0.99994
7,Quercus_327,Alabama,AL,10,10-Pike (AL),-85.9,31.79,cluster_4,1e-5
7,Quercus_327,Alabama,AL,10,10-Pike (AL),-85.9,31.79,cluster_5,1e-5
7,Quercus_327,Alabama,AL,10,10-Pike (AL),-85.9,31.79,cluster_6,1e-5
7,Quercus_327,Alabama,AL,10,10-Pike (AL),-85.9,31.79,cluster_7,1e-5
7,Quercus_328,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_1,1e-5
7,Quercus_328,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_2,1e-5
7,Quercus_328,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_3,0.99994
7,Quercus_328,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_4,1e-5
7,Quercus_328,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_5,1e-5
7,Quercus_328,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_6,1e-5
7,Quercus_328,Florida,FL,09,09-Okaloosa (FL),-86.47,30.59,cluster_7,1e-5
7,Quercus_329,Florida,FL,09,09-Okaloosa (FL),-86.54,30.56,cluster_1,1e-5
7,Quercus_329,Florida,FL,09,09-Okaloosa (FL),-86.54,30.56,cluster_2,1e-5
7,Quercus_329,Florida,FL,09,09-Okaloosa (FL),-86.54,30.56,cluster_3,0.99994
7,Quercus_329,Florida,FL,09,09-Okaloosa (FL),-86.54,30.56,cluster_4,1e-5
7,Quercus_329,Florida,FL,09,09-Okaloosa (FL),-86.54,30.56,cluster_5,1e-5
7,Quercus_329,Florida,FL,09,09-Okaloosa (FL),-86.54,30.56,cluster_6,1e-5
7,Quercus_329,Florida,FL,09,09-Okaloosa (FL),-86.54,30.56,cluster_7,1e-5
8,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_1,1e-5
8,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_2,1e-5
8,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_3,1e-5
8,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_4,1e-5
8,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_5,1e-5
8,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_6,0.99993
8,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_7,1e-5
8,Quercus_002,Louisiana,LA,05,05-Union (AR/LA),-92.3645,32.89079,cluster_8,1e-5
8,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_1,1e-5
8,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_2,1e-5
8,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_3,0.999928
8,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_4,1e-5
8,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_5,1.2e-5
8,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_6,1e-5
8,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_7,1e-5
8,Quercus_003,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_8,1e-5
8,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_1,1e-5
8,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_2,1e-5
8,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_3,1e-5
8,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_4,1e-5
8,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_5,1e-5
8,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_6,1e-5
8,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_7,0.99993
8,Quercus_004,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-92.997044,33.711624,cluster_8,1e-5
8,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_1,1e-5
8,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_2,0.086882
8,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_3,0.030022
8,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_4,1e-5
8,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_5,0.093552
8,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_6,0.725768
8,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_7,0.034631
8,Quercus_005,Louisiana,LA,05,05-Union (AR/LA),-92.3648,32.8913,cluster_8,0.029125
8,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_1,1e-5
8,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_2,1e-5
8,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_3,0.999924
8,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_4,1.5e-5
8,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_5,1e-5
8,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_6,1e-5
8,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_7,1e-5
8,Quercus_010,Arkansas,AR,02,02-Hempstead (AR),-93.648295,33.767761,cluster_8,1e-5
8,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_1,0.999924
8,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_2,1e-5
8,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_3,1e-5
8,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_4,1.6e-5
8,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_5,1e-5
8,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_6,1e-5
8,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_7,1e-5
8,Quercus_012,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.16628,33.679448,cluster_8,1e-5
8,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_1,1e-5
8,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_2,1e-5
8,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_3,1e-5
8,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_4,1e-5
8,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_5,1e-5
8,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_6,0.99993
8,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_7,1e-5
8,Quercus_013,Louisiana,LA,05,05-Union (AR/LA),-92.36463,32.89142,cluster_8,1e-5
8,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_1,1e-5
8,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_2,1e-5
8,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_3,1e-5
8,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_4,1e-5
8,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_5,1.2e-5
8,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_6,1.1e-5
8,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_7,0.999927
8,Quercus_014,Arkansas,AR,02,02-Hempstead (AR),-93.86183,33.73705,cluster_8,1e-5
8,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_1,0.999923
8,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_2,1e-5
8,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_3,1e-5
8,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_4,1e-5
8,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_5,1.7e-5
8,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_6,1e-5
8,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_7,1e-5
8,Quercus_018,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17231,33.65779,cluster_8,1e-5
8,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_1,1e-5
8,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_2,1.1e-5
8,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_3,1e-5
8,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_4,1e-5
8,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_5,1e-5
8,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_6,0.999928
8,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_7,1e-5
8,Quercus_019,Louisiana,LA,05,05-Union (AR/LA),-92.36302,32.89208,cluster_8,1e-5
8,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_1,0.99993
8,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_2,1e-5
8,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_3,1e-5
8,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_4,1e-5
8,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_5,1e-5
8,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_6,1e-5
8,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_7,1e-5
8,Quercus_020,Arkansas,AR,04,04-Nevada-Ouachita-Poinsett (AR),-93.17241,33.65793,cluster_8,1e-5
8,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_1,1e-5
8,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_2,1e-5
8,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_3,1.4e-5
8,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_4,1e-5
8,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_5,1e-5
8,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_6,0.999926
8,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_7,1e-5
8,Quercus_021,Louisiana,LA,05,05-Union (AR/LA),-92.36298,32.8922,cluster_8,1e-5
8,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_1,1e-5
8,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_2,1e-5
8,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_3,1e-5
8,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_4,0.99993
8,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_5,1e-5
8,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_6,1e-5
8,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_7,1e-5
8,Quercus_023,Louisiana,LA,05,05-Union (AR/LA),-92.36477,32.8914,cluster_8,1e-5
8,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_1,1e-5
8,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_2,1e-5
8,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_3,0.99993
8,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_4,1e-5
8,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_5,1e-5
8,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_6,1e-5
8,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_7,1e-5
8,Quercus_026,Arkansas,AR,02,02-Hempstead (AR),-93.648914,33.768963,cluster_8,1e-5
8,Quercus_031,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_1,0.0337
8,Quercus_031,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_2,0.108962
8,Quercus_031,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_3,0.396365
8,Quercus_031,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_4,0.003106
8,Quercus_031,Arkansas,AR,02,02-Hempstead (AR),-93.644142,33.78853,cluster_5,0.104306
